585, 1266, 1319, 1084, 1318
586, 1320, 1321, 1036, 1322
587, 1320, 1323, 1137, 1116
588, 1320, 1323, 1069, 1006
589, 1165, 1170,  105, 1324
590, 1165,  921, 1324,  420
591,  105, 1324,  420, 1165
592, 1165,  420,  421,  921
593, 1250, 1277,  777,  784
594, 1250,  748, 1277,  784
595, 1250, 1151,  777, 1277
596,  931,  317,  318,  848
597, 1277, 1250, 1325,  748
598,   50, 1250,  372,  748
599, 1250,  682,  158,  748
600, 1250,  372,  748,  158
601,  563,  862,  861, 1263
602,  861, 1263, 1247,  563
603, 1247, 1263, 1055, 1100
604, 1292,  699, 1294,  761
605, 1294,  907,  888,  876
606, 1294, 1293,  894,  876
607, 1258, 1294,  700,  907
608, 1257, 1258,  735,  892
609, 1294,  700, 1293,  761
610, 1234,  197,  375,  198
611, 1234, 1235,  198,  375
612, 1235,  899,  374,  375
613, 1234,  899, 1235,  375
614, 1235,  375,  374,   51
615, 1276, 1325,  899,  792
616, 1276,  899,  683,  792
617, 1192,  708,  189,  739
618, 1206, 1184,  403,  402
619, 1206, 1184,  753,  783
620, 1206,  734, 1184,  783
621, 1207,  734, 1326,  403
622, 1206, 1207,  734,  695
623, 1309,   60,   20,   32
624,  736, 1306,  702, 1309
625, 1309, 1308,    6,  736
626,  702, 1309, 1327,    6
